persona_id,avg_compound,std_compound,n
bd8aee65-f579-461e-9f11-09d37403ba9c,-0.105972,0.6059726029504392,50
b7dc566a-906d-419f-9e33-12094eac683a,-0.105544,0.6299297518852432,50
59b54067-edc6-4bbf-bfea-9d5832723624,-0.10550204081632653,0.7117278542655295,49
4354f88e-0071-4538-bd3a-03a3d1e772b7,-0.1052265306122449,0.7211138030781243,49
fb6f87c1-32df-4d0b-a0d1-10d65ef9b7df,-0.10476200000000001,0.6895947694679472,50
c3da38f7-95a3-4d7e-bb01-795aa6c01719,-0.10475510204081633,0.7377491138764656,49
7a5da0b5-6e79-44ef-9e58-b2f72597980e,-0.104702,0.5778554273292565,50
130aa40d-e126-49f7-a69a-e6689c63d749,-0.10422600000000001,0.624378921061006,50
cbc3c704-0a0e-4881-abef-2f21f33b5bb3,-0.104176,0.6563218519063615,50
c7de00a7-c7a6-40ea-bf24-477d39e883a7,-0.103934,0.7341506567317037,50
0e88eb65-2be0-4a52-bf30-634538e72a61,-0.10383200000000001,0.6863144306588723,50
cc0c7341-43db-4056-a728-8c8fb7dbdb52,-0.103768,0.6888356770489681,50
795e50f5-37a3-4bb5-a501-05f5f4540786,-0.103696,0.6978284284076406,50
86d80c45-7b97-4169-95d7-c0dd142473f1,-0.10366122448979591,0.7060639072870595,49
35892068-77dd-4bba-9a95-bf8dcc717a8e,-0.103628,0.6796438956646971,50
