model,display_model,heatmap,figure,metric,row_label,column_label,value
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/High/Prog/Empa,0.21645021645021645
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/High/Prog/Empa,0.16017316017316016
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/High/Prog/Empa,0.073593073593073599
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/High/Prog/Empa,0.034632034632034632
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/High/Prog/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/High/Prog/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/High/Prog/Empa,0.21645021645021645
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/High/Prog/Empa,0.090909090909090912
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/High/Prog/Prag,0.03614457831325301
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/High/Prog/Prag,0.14457831325301204
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/High/Prog/Prag,0.15060240963855423
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/High/Prog/Prag,0.24698795180722891
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/High/Prog/Prag,0.1144578313253012
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/High/Prog/Prag,0.15060240963855423
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/High/Prog/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/High/Prog/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/High/Prog/Prag,0.09036144578313253
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/High/Prog/Prag,0.066265060240963861
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Cons/Anal,0.27419354838709675
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Cons/Anal,0.46774193548387094
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Cons/Anal,0.24193548387096775
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/Low /Cons/Anal,0.016129032258064516
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/Low /Cons/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Cons/Empa,0.039325842696629212
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Cons/Empa,0.0056179775280898875
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Cons/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Cons/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Cons/Empa,0.056179775280898875
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/Low /Cons/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/Low /Cons/Empa,0.19101123595505617
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/Low /Cons/Empa,0.6292134831460674
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/Low /Cons/Empa,0.078651685393258425
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/Low /Cons/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Cons/Prag,0.10309278350515463
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Cons/Prag,0.22680412371134021
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Cons/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Cons/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Cons/Prag,0.010309278350515464
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/Low /Cons/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/Low /Cons/Prag,0.051546391752577317
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/Low /Cons/Prag,0.60824742268041232
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/Low /Cons/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/Low /Cons/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Prog/Anal,0.34146341463414637
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Prog/Anal,0.33333333333333331
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Prog/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Prog/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Prog/Anal,0.11382113821138211
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/Low /Prog/Anal,0.024390243902439025
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/Low /Prog/Anal,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/Low /Prog/Anal,0.04878048780487805
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/Low /Prog/Anal,0.11382113821138211
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/Low /Prog/Anal,0.024390243902439025
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Prog/Empa,0.028985507246376812
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Prog/Empa,0.086956521739130432
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Prog/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Prog/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Prog/Empa,0.2318840579710145
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Stark & neutral architecture,M/Low /Prog/Empa,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Wreckage & fragility,M/Low /Prog/Empa,0.36231884057971014
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Neglect & disrepair,M/Low /Prog/Empa,0.036231884057971016
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Natural landscape & beauty,M/Low /Prog/Empa,0.24637681159420291
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Typical urban scene,M/Low /Prog/Empa,0.007246376811594203
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & systemic failure,M/Low /Prog/Prag,0.62105263157894741
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Accident & police response,M/Low /Prog/Prag,0.052631578947368418
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Home & peaceful scene,M/Low /Prog/Prag,0.094736842105263161
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Decay & abandonment,M/Low /Prog/Prag,0
gemma-4-E4B-it_t01,Gemma4,topic_persona_proportion,Main-paper topic-persona heatmap,"within-profile topic proportion, renormalized over displayed topics",Scenic calm & hope,M/Low /Prog/Prag,0
